"IntoGen_cancer_type","gene","test_type","comparison","event","p_value","odds_ratio","ci_low","ci_high","zero_count","n_WGD","n_HM","n_Classic","n_WGDHM","p_adj_local","p_adj_global"
"pan_cancer","SMC3","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,18,3,0,21,NA,NA
"pan_cancer","SMC3","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,FALSE,18,3,0,21,NA,NA
"pan_cancer","SMC3","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,TRUE,18,3,0,21,NA,NA
"pan_cancer","SMC3","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,TRUE,18,3,0,21,NA,NA
"pan_cancer","SMO","global","Classic_vs_HM_vs_WGD",NA,0.480259870064968,NA,NA,NA,FALSE,25,8,29,33,0.579004890078325,0.597913894458393
"pan_cancer","SMO","pairwise_all_events","HM_vs_Classic",NA,0.39039039039039,NA,NA,NA,FALSE,25,8,29,33,0.552825552825553,0.565862029276663
"pan_cancer","SMO","pairwise_all_events","HM_vs_WGD",NA,1,NA,NA,NA,FALSE,25,8,29,33,1,1
"pan_cancer","SMO","pairwise_all_events","WGD_vs_Classic",NA,0.59079180777294,NA,NA,NA,FALSE,25,8,29,33,0.745391533171466,0.752739332415139
"pan_cancer","SMO","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,25,8,29,33,NA,NA
"pan_cancer","SMO","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,25,8,29,33,NA,NA
"pan_cancer","SMO","per_event_HM_vs_rest","HM_vs_rest","M",0.433084458944689,2.38332711551691,0.0405325892915475,34.948682125572,FALSE,25,8,29,33,1,1
"pan_cancer","SMO","per_event_HM_vs_rest","HM_vs_rest","WT",0.433084458944689,0.419581514215733,0.0286133822273172,24.6715055089889,FALSE,25,8,29,33,1,1
"pan_cancer","SMO","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,25,8,29,33,NA,NA
"pan_cancer","SMO","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,25,8,29,33,NA,NA
"pan_cancer","SMO","per_event_pairwise","HM_vs_Classic","M",0.39039039039039,3.80788671911737,0.0446313156845948,323.926199267104,FALSE,25,8,29,33,0.582246320971049,0.605027338095067
"pan_cancer","SMO","per_event_pairwise","HM_vs_Classic","WT",0.39039039039039,0.262612854258382,0.00308712293807213,22.4057925396353,FALSE,25,8,29,33,0.582246320971049,0.605027338095067
"pan_cancer","SMO","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,25,8,29,33,NA,NA
"pan_cancer","SMO","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,25,8,29,33,NA,NA
"pan_cancer","SMO","per_event_pairwise","HM_vs_WGD","M",1,1.61578528751473,0.0243985869933013,35.6563988724175,FALSE,25,8,29,33,1,1
"pan_cancer","SMO","per_event_pairwise","HM_vs_WGD","WT",1,0.618894111567336,0.0280454569621041,40.9859800600154,FALSE,25,8,29,33,1,1
"pan_cancer","SMO","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,25,8,29,33,NA,NA
"pan_cancer","SMO","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,25,8,29,33,NA,NA
"pan_cancer","SMO","per_event_pairwise","WGD_vs_Classic","M",0.59079180777294,2.39570272168748,0.117722416248123,148.542240574162,FALSE,25,8,29,33,0.778254592931662,0.79101741326372
"pan_cancer","SMO","per_event_pairwise","WGD_vs_Classic","WT",0.59079180777294,0.4174140601617,0.00673209180186512,8.49455891129778,FALSE,25,8,29,33,0.778254592931662,0.79101741326372
"pan_cancer","SMO","pairwise_all_events","WGDHM_vs_Classic",NA,0.615721212881714,NA,NA,NA,FALSE,25,8,29,33,0.76728335759106,0.777359710345351
"pan_cancer","SMO","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,25,8,29,33,NA,NA
"pan_cancer","SMO","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,25,8,29,33,NA,NA
"pan_cancer","SMO","per_event_pairwise","WGDHM_vs_Classic","M",0.615721212881714,2.75787512786716,0.207364102553325,152.020839364066,FALSE,25,8,29,33,0.803369582521856,0.819697302570113
"pan_cancer","SMO","per_event_pairwise","WGDHM_vs_Classic","WT",0.615721212881714,0.362597997964237,0.00657804551128115,4.82243545380687,FALSE,25,8,29,33,0.803369582521856,0.819697302570113
"pan_cancer","SOCS1","global","Classic_vs_WGD",NA,1,NA,NA,NA,FALSE,7,1,10,8,1,1
"pan_cancer","SOCS1","pairwise_all_events","WGD_vs_Classic",NA,1,NA,NA,NA,FALSE,7,1,10,8,1,1
"pan_cancer","SOCS1","per_event_pairwise","WGD_vs_Classic","CNA_driver",1,0,0,55.6666956597373,TRUE,7,1,10,8,1,1
"pan_cancer","SOCS1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,7,1,10,8,NA,NA
"pan_cancer","SOCS1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,7,1,10,8,NA,NA
"pan_cancer","SOCS1","per_event_pairwise","WGD_vs_Classic","WT",1,Inf,0.0179640625,Inf,FALSE,7,1,10,8,1,1
"pan_cancer","SOCS1","pairwise_all_events","WGDHM_vs_Classic",NA,1,NA,NA,NA,FALSE,7,1,10,8,1,1
"pan_cancer","SOCS1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",1,0,0,55.6666956597373,TRUE,7,1,10,8,1,1
"pan_cancer","SOCS1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,7,1,10,8,NA,NA
"pan_cancer","SOCS1","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,7,1,10,8,NA,NA
"pan_cancer","SOCS1","per_event_pairwise","WGDHM_vs_Classic","WT",1,Inf,0.0179640625,Inf,FALSE,7,1,10,8,1,1
"pan_cancer","SPEN","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,44,6,1,50,NA,NA
"pan_cancer","SPEN","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,44,6,1,50,NA,NA
"pan_cancer","SPEN","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,TRUE,44,6,1,50,NA,NA
"pan_cancer","SPEN","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,FALSE,44,6,1,50,NA,NA
"pan_cancer","SPEN","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,44,6,1,50,NA,NA
"pan_cancer","SPEN","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,44,6,1,50,NA,NA
"pan_cancer","SPEN","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,TRUE,44,6,1,50,NA,NA
"pan_cancer","SPEN","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,FALSE,44,6,1,50,NA,NA
"pan_cancer","SPOP","global","Classic_vs_HM_vs_WGD",NA,0.039480259870065,NA,NA,NA,FALSE,24,4,8,28,0.0697664866197038,0.0893348945964974
"pan_cancer","SPOP","pairwise_all_events","HM_vs_Classic",NA,1,NA,NA,NA,FALSE,24,4,8,28,1,1
"pan_cancer","SPOP","pairwise_all_events","HM_vs_WGD",NA,0.26984126984127,NA,NA,NA,FALSE,24,4,8,28,0.407807248791961,0.424400636120863
"pan_cancer","SPOP","pairwise_all_events","WGD_vs_Classic",NA,0.039321468298109,NA,NA,NA,FALSE,24,4,8,28,0.0947928253615128,0.109416259612129
"pan_cancer","SPOP","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,24,4,8,28,NA,NA
"pan_cancer","SPOP","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,24,4,8,28,NA,NA
"pan_cancer","SPOP","per_event_HM_vs_rest","HM_vs_rest","M",0.465834818775995,2.26546257673827,0.0356340386933797,38.2289332493623,FALSE,24,4,8,28,1,1
"pan_cancer","SPOP","per_event_HM_vs_rest","HM_vs_rest","WT",0.465834818775995,0.441410955214172,0.0261581978622614,28.0630553444896,FALSE,24,4,8,28,1,1
"pan_cancer","SPOP","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,24,4,8,28,NA,NA
"pan_cancer","SPOP","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,24,4,8,28,NA,NA
"pan_cancer","SPOP","per_event_pairwise","HM_vs_Classic","M",1,0.58251020242371,0.00797298505932792,12.4325007310485,FALSE,24,4,8,28,1,1
"pan_cancer","SPOP","per_event_pairwise","HM_vs_Classic","WT",1,1.71670812947,0.0804343407358614,125.423538682048,FALSE,24,4,8,28,1,1
"pan_cancer","SPOP","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,24,4,8,28,NA,NA
"pan_cancer","SPOP","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,24,4,8,28,NA,NA
"pan_cancer","SPOP","per_event_pairwise","HM_vs_WGD","M",0.26984126984127,6.78213777001555,0.0733813508035236,622.881140967513,FALSE,24,4,8,28,0.435652824541714,0.458777333777334
"pan_cancer","SPOP","per_event_pairwise","HM_vs_WGD","WT",0.26984126984127,0.147446134819185,0.00160544273093052,13.6274406105915,FALSE,24,4,8,28,0.435652824541714,0.458777333777334
"pan_cancer","SPOP","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,24,4,8,28,NA,NA
"pan_cancer","SPOP","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,24,4,8,28,NA,NA
"pan_cancer","SPOP","per_event_pairwise","WGD_vs_Classic","M",0.039321468298109,0.0813646100957294,0.00133293389983142,1.23877437898118,FALSE,24,4,8,28,0.107433869224748,0.12746709306637
"pan_cancer","SPOP","per_event_pairwise","WGD_vs_Classic","WT",0.039321468298109,12.2903557065345,0.807249501577877,750.224748673932,FALSE,24,4,8,28,0.107433869224748,0.12746709306637
"pan_cancer","SPOP","pairwise_all_events","WGDHM_vs_Classic",NA,0.0614973262032085,NA,NA,NA,FALSE,24,4,8,28,0.136848445671975,0.155519074167385
"pan_cancer","SPOP","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,24,4,8,28,NA,NA
"pan_cancer","SPOP","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,24,4,8,28,NA,NA
"pan_cancer","SPOP","per_event_pairwise","WGDHM_vs_Classic","M",0.0614973262032086,0.139067406553505,0.00929123697791877,1.53050406362616,FALSE,24,4,8,28,0.154792482490491,0.178259760752967
"pan_cancer","SPOP","per_event_pairwise","WGDHM_vs_Classic","WT",0.0614973262032085,7.19075752387211,0.653379513172112,107.628295605479,FALSE,24,4,8,28,0.154792482490491,0.178259760752967
"pan_cancer","STAG1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,FALSE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,FALSE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,FALSE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,FALSE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,FALSE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAG1","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,TRUE,152,23,17,175,NA,NA
"pan_cancer","STAT3","global","Classic_vs_WGD",NA,0.193939393939394,NA,NA,NA,FALSE,4,2,7,6,0.269012707722385,0.299110508065732
"pan_cancer","STAT3","pairwise_all_events","WGD_vs_Classic",NA,0.193939393939394,NA,NA,NA,FALSE,4,2,7,6,0.337104955130706,0.347753396029258
"pan_cancer","STAT3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,4,2,7,6,NA,NA
"pan_cancer","STAT3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,4,2,7,6,NA,NA
"pan_cancer","STAT3","per_event_pairwise","WGD_vs_Classic","M",0.193939393939394,0,0,2.30642121058764,TRUE,4,2,7,6,0.360441625557905,0.377968057326775
"pan_cancer","STAT3","per_event_pairwise","WGD_vs_Classic","WT",0.193939393939394,Inf,0.43357214866456,Inf,FALSE,4,2,7,6,0.360441625557905,0.377968057326775
"pan_cancer","STAT3","pairwise_all_events","WGDHM_vs_Classic",NA,0.193939393939394,NA,NA,NA,FALSE,4,2,7,6,0.337104955130706,0.347753396029258
"pan_cancer","STAT3","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,4,2,7,6,NA,NA
"pan_cancer","STAT3","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,4,2,7,6,NA,NA
"pan_cancer","STAT3","per_event_pairwise","WGDHM_vs_Classic","M",0.193939393939394,0,0,2.30642121058764,TRUE,4,2,7,6,0.360441625557905,0.377968057326775
"pan_cancer","STAT3","per_event_pairwise","WGDHM_vs_Classic","WT",0.193939393939394,Inf,0.43357214866456,Inf,FALSE,4,2,7,6,0.360441625557905,0.377968057326775
"pan_cancer","STAT6","global","Classic_vs_HM_vs_WGD",NA,0.249375312343828,NA,NA,NA,FALSE,5,3,16,8,0.335098075962019,0.362692485532934
"pan_cancer","STAT6","pairwise_all_events","HM_vs_Classic",NA,0.228070175438596,NA,NA,NA,FALSE,5,3,16,8,0.37855910267472,0.384897334614426
"pan_cancer","STAT6","pairwise_all_events","HM_vs_WGD",NA,1,NA,NA,NA,FALSE,5,3,16,8,1,1
"pan_cancer","STAT6","pairwise_all_events","WGD_vs_Classic",NA,0.338345864661654,NA,NA,NA,FALSE,5,3,16,8,0.496485779666558,0.50539274577827
"pan_cancer","STAT6","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,5,3,16,8,NA,NA
"pan_cancer","STAT6","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,5,3,16,8,NA,NA
"pan_cancer","STAT6","per_event_HM_vs_rest","HM_vs_rest","M",0.266304347826087,0,0,3.99454764820424,TRUE,5,3,16,8,1,1
"pan_cancer","STAT6","per_event_HM_vs_rest","HM_vs_rest","WT",0.266304347826087,Inf,0.250341237123446,Inf,FALSE,5,3,16,8,1,1
"pan_cancer","STAT6","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,5,3,16,8,NA,NA
"pan_cancer","STAT6","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,5,3,16,8,NA,NA
"pan_cancer","STAT6","per_event_pairwise","HM_vs_Classic","M",0.228070175438596,0,0,3.20924893499684,TRUE,5,3,16,8,0.399122807017544,0.416522526974714
"pan_cancer","STAT6","per_event_pairwise","HM_vs_Classic","WT",0.228070175438596,Inf,0.31159938672722,Inf,FALSE,5,3,16,8,0.399122807017544,0.416522526974714
"pan_cancer","STAT6","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,5,3,16,8,NA,NA
"pan_cancer","STAT6","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,5,3,16,8,NA,NA
"pan_cancer","STAT6","per_event_pairwise","HM_vs_WGD","M",1,0,0,64.9350649350649,TRUE,5,3,16,8,1,1
"pan_cancer","STAT6","per_event_pairwise","HM_vs_WGD","WT",1,Inf,0.0154,Inf,FALSE,5,3,16,8,1,1
"pan_cancer","STAT6","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,5,3,16,8,NA,NA
"pan_cancer","STAT6","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,5,3,16,8,NA,NA
"pan_cancer","STAT6","per_event_pairwise","WGD_vs_Classic","M",0.338345864661654,0.265934548795327,0.00452834389785494,3.52546655921297,FALSE,5,3,16,8,0.519157894736842,0.538970275812381
"pan_cancer","STAT6","per_event_pairwise","WGD_vs_Classic","WT",0.338345864661654,3.76032375082501,0.283650400083001,220.831284583686,FALSE,5,3,16,8,0.519157894736842,0.538970275812381
"pan_cancer","STAT6","pairwise_all_events","WGDHM_vs_Classic",NA,0.178183776110819,NA,NA,NA,FALSE,5,3,16,8,0.317904974999479,0.329654157468727
"pan_cancer","STAT6","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,5,3,16,8,NA,NA
"pan_cancer","STAT6","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,5,3,16,8,NA,NA
"pan_cancer","STAT6","per_event_pairwise","WGDHM_vs_Classic","M",0.178183776110819,0.154086713389046,0.00283026580943321,1.67769167637748,FALSE,5,3,16,8,0.343819398974397,0.359159016566424
"pan_cancer","STAT6","per_event_pairwise","WGDHM_vs_Classic","WT",0.178183776110819,6.48985222674683,0.596057078949827,353.323704320288,FALSE,5,3,16,8,0.343819398974397,0.359159016566424
"pan_cancer","TAL1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,29,1,3,30,NA,NA
"pan_cancer","TAL1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,29,1,3,30,NA,NA
"pan_cancer","TAL1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,29,1,3,30,NA,NA
"pan_cancer","TAL1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,29,1,3,30,NA,NA
"pan_cancer","TAL1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,29,1,3,30,NA,NA
"pan_cancer","TAL1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,29,1,3,30,NA,NA
"pan_cancer","TAL1","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,29,1,3,30,NA,NA
"pan_cancer","TAL1","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,29,1,3,30,NA,NA
"pan_cancer","TBL1XR1","global","Classic_vs_HM_vs_WGD",NA,0.0149925037481259,NA,NA,NA,FALSE,17,3,15,20,0.0306989362461626,0.0404145753210351
"pan_cancer","TBL1XR1","pairwise_all_events","HM_vs_Classic",NA,1,NA,NA,NA,FALSE,17,3,15,20,1,1
"pan_cancer","TBL1XR1","pairwise_all_events","HM_vs_WGD",NA,0.15,NA,NA,NA,FALSE,17,3,15,20,0.276136363636364,0.290909090909091
"pan_cancer","TBL1XR1","pairwise_all_events","WGD_vs_Classic",NA,0.0149124026696329,NA,NA,NA,FALSE,17,3,15,20,0.0427603099858521,0.0509133188507787
"pan_cancer","TBL1XR1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,17,3,15,20,NA,NA
"pan_cancer","TBL1XR1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,17,3,15,20,NA,NA
"pan_cancer","TBL1XR1","per_event_HM_vs_rest","HM_vs_rest","M",0.441711229946524,2.60334581400162,0.0382004348284858,59.7853936428612,FALSE,17,3,15,20,1,1
"pan_cancer","TBL1XR1","per_event_HM_vs_rest","HM_vs_rest","WT",0.441711229946524,0.384121077815203,0.0167264935307389,26.1777124917517,FALSE,17,3,15,20,1,1
"pan_cancer","TBL1XR1","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,17,3,15,20,NA,NA
"pan_cancer","TBL1XR1","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,17,3,15,20,NA,NA
"pan_cancer","TBL1XR1","per_event_pairwise","HM_vs_Classic","M",1,1,0.0141608839236301,23.9783174850027,FALSE,17,3,15,20,1,1
"pan_cancer","TBL1XR1","per_event_pairwise","HM_vs_Classic","WT",1,1,0.0417043439609745,70.6170607282016,FALSE,17,3,15,20,1,1
"pan_cancer","TBL1XR1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,17,3,15,20,NA,NA
"pan_cancer","TBL1XR1","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,17,3,15,20,NA,NA
"pan_cancer","TBL1XR1","per_event_pairwise","HM_vs_WGD","M",0.15,Inf,0.14529909620098,Inf,TRUE,17,3,15,20,0.302563995753539,0.322732300884956
"pan_cancer","TBL1XR1","per_event_pairwise","HM_vs_WGD","WT",0.15,0,0,6.88235526679933,FALSE,17,3,15,20,0.302563995753539,0.322732300884956
"pan_cancer","TBL1XR1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,17,3,15,20,NA,NA
"pan_cancer","TBL1XR1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,17,3,15,20,NA,NA
"pan_cancer","TBL1XR1","per_event_pairwise","WGD_vs_Classic","M",0.0149124026696329,0,0,0.816355465865196,TRUE,17,3,15,20,0.0510749791434928,0.0623648405519315
"pan_cancer","TBL1XR1","per_event_pairwise","WGD_vs_Classic","WT",0.0149124026696329,Inf,1.22495658057507,Inf,FALSE,17,3,15,20,0.0510749791434928,0.0623648405519315
"pan_cancer","TBL1XR1","pairwise_all_events","WGDHM_vs_Classic",NA,0.063964735454299,NA,NA,NA,FALSE,17,3,15,20,0.140030907345898,0.1602971683674
"pan_cancer","TBL1XR1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,17,3,15,20,NA,NA
"pan_cancer","TBL1XR1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,17,3,15,20,NA,NA
"pan_cancer","TBL1XR1","per_event_pairwise","WGDHM_vs_Classic","M",0.063964735454299,0.112350595458808,0.00212342942397921,1.19809699352587,FALSE,17,3,15,20,0.158098405414105,0.182689295827623
"pan_cancer","TBL1XR1","per_event_pairwise","WGDHM_vs_Classic","WT",0.063964735454299,8.90070939024648,0.834656964672879,470.936301770767,FALSE,17,3,15,20,0.158098405414105,0.182689295827623
"pan_cancer","TBX3","global","Classic_vs_WGD",NA,0.0526315789473684,NA,NA,NA,FALSE,15,0,5,15,0.0859427048634244,0.110241820768137
"pan_cancer","TBX3","pairwise_all_events","WGD_vs_Classic",NA,0.0526315789473684,NA,NA,NA,FALSE,15,0,5,15,0.12042818911686,0.136415805869815
"pan_cancer","TBX3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,15,0,5,15,NA,NA
"pan_cancer","TBX3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,15,0,5,15,NA,NA
"pan_cancer","TBX3","per_event_pairwise","WGD_vs_Classic","M",0.0526315789473684,0,0,1.60291750852813,TRUE,15,0,5,15,0.137156750572082,0.158220125274546
"pan_cancer","TBX3","per_event_pairwise","WGD_vs_Classic","WT",0.0526315789473684,Inf,0.623862422538665,Inf,FALSE,15,0,5,15,0.137156750572082,0.158220125274546
"pan_cancer","TBX3","pairwise_all_events","WGDHM_vs_Classic",NA,0.0526315789473684,NA,NA,NA,FALSE,15,0,5,15,0.12042818911686,0.136415805869815
"pan_cancer","TBX3","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,15,0,5,15,NA,NA
"pan_cancer","TBX3","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,15,0,5,15,NA,NA
"pan_cancer","TBX3","per_event_pairwise","WGDHM_vs_Classic","M",0.0526315789473684,0,0,1.60291750852813,TRUE,15,0,5,15,0.137156750572082,0.158220125274546
"pan_cancer","TBX3","per_event_pairwise","WGDHM_vs_Classic","WT",0.0526315789473684,Inf,0.623862422538665,Inf,FALSE,15,0,5,15,0.137156750572082,0.158220125274546
"pan_cancer","TCF4","global","Classic_vs_WGD",NA,1,NA,NA,NA,FALSE,5,1,3,6,1,1
"pan_cancer","TCF4","pairwise_all_events","WGD_vs_Classic",NA,1,NA,NA,NA,FALSE,5,1,3,6,1,1
"pan_cancer","TCF4","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,5,1,3,6,NA,NA
"pan_cancer","TCF4","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,5,1,3,6,NA,NA
"pan_cancer","TCF4","per_event_pairwise","WGD_vs_Classic","M",1,0.547705807855215,0.00512158447137641,58.6638969429644,FALSE,5,1,3,6,1,1
"pan_cancer","TCF4","per_event_pairwise","WGD_vs_Classic","WT",1,1.82579769222448,0.0170462593198035,195.252075912994,FALSE,5,1,3,6,1,1
"pan_cancer","TCF4","pairwise_all_events","WGDHM_vs_Classic",NA,1,NA,NA,NA,FALSE,5,1,3,6,1,1
"pan_cancer","TCF4","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,5,1,3,6,NA,NA
"pan_cancer","TCF4","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,5,1,3,6,NA,NA
